Unit,T24,T30,T50,P15,P30,Ps30,phi,NRf,NRc,BPR,htBleed,w31,w32,RUL
86,642.79,1587.38,1404.52,21.61,553.58,47.36,521.79,2388.06,8142.25,8.4569,394,38.8,23.2953,188
86,642.42,1594.95,1407.73,21.61,553.85,47.36,521.32,2388.05,8142.95,8.4456,394,38.8,23.2176,187
86,642.52,1585.68,1408.96,21.61,553.53,47.52,521.42,2388.09,8140.97,8.4173,392,38.82,23.3346,186
86,641.78,1589.33,1408.24,21.61,552.74,47.38,521.47,2388.08,8140.09,8.4391,392,38.96,23.399,185
86,642.48,1598.85,1396.55,21.61,553.92,47.41,522.48,2388.05,8143.43,8.4274,393,38.99,23.3058,184
86,642.55,1585.16,1409.29,21.61,553.18,47.34,522.29,2388.05,8137.31,8.4537,392,38.83,23.3525,183
86,642.72,1590.2,1402.59,21.61,553.82,47.48,521.5,2388.06,8146.37,8.4068,391,38.71,23.3368,182
86,642.44,1590.79,1409.0,21.61,553.5,47.44,521.95,2388.13,8139.09,8.4363,393,38.9,23.3345,181
86,642.84,1584.06,1405.74,21.61,553.1,47.49,521.46,2388.08,8141.72,8.427,392,39.05,23.299,180
86,642.55,1588.6,1398.4,21.61,554.03,47.5,522.17,2388.06,8146.17,8.4167,393,38.81,23.2482,179
86,642.46,1586.94,1404.37,21.61,553.24,47.37,521.56,2388.06,8139.18,8.4393,394,38.95,23.4177,178
86,642.27,1588.51,1414.19,21.61,553.69,47.41,521.76,2388.13,8145.05,8.4343,394,38.86,23.2972,177
86,642.12,1587.56,1401.84,21.61,553.67,47.72,521.2,2388.06,8141.63,8.451,392,38.79,23.3791,176
86,642.14,1591.57,1411.57,21.61,553.79,47.64,522.05,2388.08,8141.23,8.3956,393,38.88,23.3766,175
86,642.56,1588.26,1412.47,21.61,553.54,47.33,521.43,2388.1,8139.13,8.4732,392,38.99,23.3573,174
86,642.85,1586.84,1408.35,21.61,553.01,47.4,521.61,2388.1,8142.11,8.4111,392,38.77,23.311,173
86,642.87,1583.57,1402.23,21.61,554.32,47.53,521.64,2388.06,8142.29,8.3946,392,38.71,23.3595,172
86,642.07,1591.89,1404.61,21.61,553.45,47.59,522.03,2388.05,8142.54,8.4237,393,38.94,23.2784,171
86,642.55,1584.52,1413.69,21.61,554.46,47.54,521.76,2388.12,8139.87,8.4326,392,38.81,23.366,170
86,642.21,1591.23,1400.6,21.61,553.78,47.45,521.91,2388.05,8144.14,8.4631,393,38.87,23.2669,169
86,642.52,1586.58,1404.62,21.61,553.46,47.44,521.01,2388.08,8140.19,8.4429,394,38.88,23.3698,168
86,642.51,1589.44,1412.05,21.61,553.24,47.34,521.38,2388.1,8142.96,8.4403,393,38.69,23.3234,167
86,642.44,1585.28,1404.91,21.61,553.79,47.5,521.7,2388.09,8148.27,8.4457,393,38.65,23.2877,166
86,642.85,1587.49,1403.21,21.61,553.6,47.47,521.51,2388.09,8137.01,8.4238,394,38.76,23.4275,165
86,642.33,1591.12,1406.54,21.61,553.47,47.29,521.24,2388.09,8139.27,8.4031,393,38.85,23.2872,164
86,642.46,1585.45,1399.22,21.61,553.91,47.37,521.36,2388.13,8146.89,8.4327,392,38.63,23.3533,163
86,643.01,1591.99,1403.44,21.61,554.05,47.48,521.79,2388.04,8142.48,8.4665,393,38.9,23.2754,162
86,642.95,1586.9,1409.88,21.61,553.33,47.67,521.49,2388.05,8146.07,8.4197,393,38.78,23.2679,161
86,642.51,1589.66,1403.88,21.61,553.41,47.45,521.61,2388.11,8137.81,8.4353,392,38.78,23.3363,160
86,642.66,1593.37,1410.15,21.61,553.49,47.5,521.46,2388.09,8141.27,8.4431,394,38.89,23.3018,159
86,642.23,1591.3,1406.47,21.61,554.14,47.49,521.46,2388.07,8139.78,8.4462,392,38.75,23.261,158
86,642.72,1594.7,1411.55,21.61,553.37,47.58,521.18,2388.08,8141.99,8.4295,393,38.63,23.2218,157
86,643.05,1586.44,1405.14,21.61,553.76,47.46,521.66,2388.11,8145.9,8.4094,392,38.94,23.3342,156
86,642.64,1589.29,1403.93,21.61,553.0,47.47,521.98,2388.13,8138.46,8.4435,392,38.86,23.3314,155
86,642.65,1585.95,1406.5,21.61,553.1,47.38,521.63,2388.14,8137.4,8.4223,393,38.67,23.3577,154
86,642.05,1595.51,1405.79,21.61,553.36,47.68,521.59,2388.08,8139.07,8.4494,393,38.88,23.2268,153
86,642.63,1586.75,1407.17,21.61,553.52,47.46,521.87,2388.13,8144.9,8.4359,393,38.72,23.2735,152
86,642.51,1587.29,1400.97,21.61,552.78,47.54,521.16,2388.07,8139.36,8.4613,392,38.91,23.327,151
86,642.32,1597.15,1404.41,21.61,554.06,47.39,521.87,2388.05,8138.47,8.4203,393,38.9,23.323,150
86,642.41,1588.95,1406.03,21.61,553.26,47.51,521.34,2388.13,8142.17,8.4493,393,38.84,23.3432,149
86,642.88,1588.9,1408.43,21.61,553.69,47.61,521.85,2388.12,8131.53,8.4318,392,38.82,23.3359,148
86,642.31,1588.28,1408.46,21.61,553.55,47.56,521.53,2388.1,8142.94,8.4074,394,39.09,23.3946,147
86,641.71,1588.77,1407.2,21.61,552.79,47.32,521.57,2388.13,8145.74,8.4156,394,39.0,23.3184,146
86,642.28,1589.01,1406.57,21.61,553.34,47.45,521.31,2388.12,8145.36,8.428,393,38.79,23.2998,145
86,642.61,1590.46,1415.72,21.61,553.09,47.55,521.68,2388.11,8145.07,8.435,392,38.83,23.3312,144
86,642.62,1589.19,1400.14,21.61,553.09,47.53,521.28,2388.08,8146.1,8.4238,393,38.91,23.388,143
86,642.75,1585.5,1398.04,21.61,553.63,47.35,521.61,2388.12,8135.42,8.4272,393,38.78,23.2332,142
86,642.34,1588.93,1409.55,21.61,553.58,47.5,521.3,2388.06,8145.66,8.4204,394,39.0,23.3441,141
86,642.75,1586.62,1403.95,21.61,552.66,47.59,521.11,2388.05,8136.0,8.4374,393,38.67,23.2312,140
86,642.82,1591.15,1406.16,21.61,553.4,47.66,521.17,2388.07,8147.48,8.4524,394,38.94,23.3033,139
86,642.5,1592.21,1412.52,21.61,553.69,47.37,521.3,2388.11,8139.58,8.4635,393,38.96,23.3758,138
86,642.83,1591.5,1410.79,21.61,553.55,47.46,521.45,2388.08,8136.98,8.4466,393,38.94,23.2154,137
86,642.56,1586.2,1419.51,21.61,554.19,47.43,521.3,2388.1,8135.9,8.4621,394,38.82,23.2604,136
86,642.6,1592.73,1409.57,21.61,553.73,47.59,521.42,2388.09,8139.04,8.4555,393,38.63,23.2103,135
86,642.69,1589.63,1414.97,21.61,553.22,47.59,521.11,2388.09,8142.63,8.4324,395,39.04,23.3475,134
86,642.22,1596.51,1406.2,21.61,553.4,47.65,520.96,2388.14,8146.99,8.4271,392,38.65,23.2874,133
86,642.37,1592.56,1411.44,21.61,553.01,47.53,521.48,2388.09,8140.88,8.421,394,38.83,23.2269,132
86,642.83,1588.8,1407.24,21.61,553.84,47.39,521.31,2388.02,8143.43,8.4333,394,38.83,23.3666,131
86,642.28,1593.4,1407.06,21.61,553.47,47.54,521.44,2388.13,8137.12,8.4461,394,38.68,23.3038,130
86,642.41,1600.85,1411.52,21.61,553.57,47.63,521.81,2388.13,8145.98,8.4504,393,38.6,23.3651,129
86,642.95,1591.17,1408.32,21.61,553.74,47.53,521.11,2388.11,8143.55,8.4318,393,38.94,23.2857,128
86,642.77,1600.2,1406.46,21.61,553.33,47.57,521.3,2388.1,8141.78,8.4659,394,38.8,23.33,127
86,642.53,1576.97,1406.14,21.61,553.33,47.46,521.55,2388.05,8143.21,8.4582,394,38.74,23.2904,126
86,642.92,1583.45,1410.03,21.61,553.21,47.63,521.17,2388.1,8143.69,8.4333,394,38.87,23.3039,125
86,642.94,1589.0,1411.58,21.61,552.94,47.51,521.56,2388.13,8140.83,8.4479,391,38.91,23.4155,124
86,642.16,1590.13,1409.78,21.61,553.51,47.49,521.62,2388.06,8138.4,8.4609,393,38.78,23.3223,123
86,642.7,1587.09,1411.31,21.61,554.2,47.61,521.91,2388.07,8142.11,8.4537,394,38.73,23.3187,122
86,642.77,1595.92,1410.56,21.61,553.14,47.61,521.27,2388.08,8146.82,8.4478,396,38.83,23.2145,121
86,642.62,1597.68,1404.83,21.61,553.74,47.46,521.61,2388.09,8142.03,8.4474,394,38.88,23.3596,120
86,642.38,1595.28,1405.09,21.61,552.9,47.61,521.17,2388.08,8143.45,8.4264,393,38.76,23.2907,119
86,642.48,1595.97,1420.97,21.61,553.77,47.59,521.05,2388.12,8141.26,8.4243,394,38.83,23.3169,118
86,642.72,1586.1,1409.65,21.61,552.97,47.49,521.42,2388.1,8149.68,8.4263,393,39.02,23.4212,117
86,642.67,1598.78,1414.57,21.61,553.31,47.6,521.61,2388.07,8139.15,8.4154,394,38.8,23.4056,116
86,642.68,1587.0,1404.93,21.61,553.06,47.54,521.81,2388.12,8142.58,8.452,393,38.84,23.3249,115
86,643.09,1597.33,1407.99,21.61,553.17,47.62,521.28,2388.14,8145.07,8.4352,393,38.77,23.2752,114
86,642.86,1586.84,1410.11,21.61,552.97,47.6,521.54,2388.16,8142.13,8.4293,393,38.76,23.2791,113
86,642.5,1584.96,1407.36,21.61,553.39,47.53,521.82,2388.12,8144.0,8.4366,393,38.75,23.2471,112
86,642.58,1592.23,1407.77,21.61,553.26,47.48,521.38,2388.09,8141.9,8.4722,395,38.67,23.3253,111
86,642.77,1590.79,1418.3,21.61,552.79,47.64,521.33,2388.12,8144.61,8.4178,396,38.8,23.251,110
86,642.65,1591.65,1410.96,21.61,552.35,47.59,521.04,2388.12,8145.87,8.4865,392,38.72,23.2506,109
86,642.51,1590.42,1416.82,21.61,553.36,47.46,521.0,2388.09,8149.64,8.4496,393,39.0,23.2467,108
86,642.6,1586.51,1415.5,21.61,553.02,47.49,521.41,2388.11,8140.72,8.4231,393,39.02,23.2366,107
86,642.36,1593.31,1419.38,21.61,553.3,47.71,521.38,2388.07,8141.51,8.4449,394,38.64,23.1202,106
86,642.53,1586.88,1404.28,21.61,553.25,47.61,520.98,2388.08,8143.8,8.4305,395,38.87,23.3192,105
86,642.81,1594.15,1412.62,21.61,553.7,47.51,521.21,2388.08,8146.5,8.4945,394,38.78,23.3133,104
86,642.84,1598.09,1418.71,21.61,553.75,47.57,521.08,2388.14,8146.21,8.4311,395,39.03,23.2723,103
86,643.1,1593.97,1411.73,21.61,553.1,47.61,521.13,2388.09,8145.75,8.4363,394,38.83,23.3606,102
86,643.08,1595.03,1414.81,21.61,553.03,47.51,521.25,2388.11,8141.57,8.4606,394,38.68,23.1713,101
86,643.13,1590.57,1413.78,21.61,553.3,47.65,521.1,2388.09,8143.97,8.462,393,38.77,23.2595,100
86,643.36,1589.89,1419.92,21.61,553.81,47.61,521.38,2388.09,8139.6,8.4344,393,38.81,23.2032,99
86,642.48,1583.08,1411.1,21.61,553.4,47.65,521.08,2388.14,8145.27,8.4469,394,38.87,23.265,98
86,642.75,1597.61,1409.94,21.61,553.15,47.73,520.61,2388.12,8141.6,8.4523,394,39.01,23.2017,97
86,642.33,1586.93,1409.47,21.61,553.27,47.7,520.76,2388.16,8145.07,8.42,395,39.07,23.1016,96
86,642.92,1587.02,1410.74,21.61,552.82,47.64,521.19,2388.12,8141.7,8.4648,395,38.69,23.3121,95
86,642.89,1596.74,1407.53,21.61,552.48,47.42,520.76,2388.17,8149.71,8.4644,392,38.81,23.3092,94
86,642.79,1587.89,1418.54,21.61,553.49,47.6,521.23,2388.14,8144.75,8.4498,394,38.68,23.155,93
86,643.37,1594.92,1402.73,21.61,552.66,47.7,521.5,2388.17,8143.7,8.4489,395,38.86,23.3004,92
86,643.17,1595.69,1409.2,21.61,553.1,47.69,521.21,2388.16,8144.39,8.4499,393,38.71,23.3564,91
86,641.89,1593.97,1416.28,21.61,552.25,47.56,520.57,2388.17,8137.83,8.4433,394,38.69,23.2821,90
86,643.04,1595.87,1415.6,21.61,552.35,47.64,521.06,2388.17,8141.34,8.4642,393,38.58,23.2123,89
86,642.85,1591.71,1408.38,21.61,553.34,47.51,521.35,2388.15,8139.83,8.4569,395,38.73,23.1818,88
86,643.09,1594.57,1406.86,21.61,552.7,47.71,521.22,2388.14,8142.12,8.4545,395,38.72,23.1956,87
86,642.79,1590.54,1408.09,21.61,552.66,47.75,521.07,2388.09,8141.02,8.4348,394,38.61,23.2421,86
86,642.4,1593.63,1412.65,21.61,553.07,47.61,521.25,2388.16,8143.18,8.4509,393,38.56,23.2479,85
86,643.14,1585.12,1414.5,21.61,553.63,47.77,521.11,2388.11,8146.56,8.4813,394,38.81,23.1722,84
86,642.4,1586.95,1413.6,21.61,553.43,47.77,521.42,2388.13,8149.14,8.4894,393,38.74,23.3458,83
86,643.33,1588.21,1408.03,21.61,552.39,47.64,521.21,2388.08,8146.11,8.4556,393,38.75,23.1912,82
86,643.04,1594.28,1414.18,21.61,552.47,47.64,521.28,2388.11,8142.75,8.4566,394,38.7,23.2989,81
86,642.32,1591.02,1423.74,21.61,552.65,47.55,520.42,2388.15,8143.48,8.4685,395,38.79,23.2608,80
86,643.07,1585.29,1411.43,21.61,553.12,47.64,520.64,2388.02,8144.93,8.4541,394,38.74,23.2555,79
86,642.76,1594.51,1415.46,21.61,553.12,47.59,521.4,2388.14,8141.84,8.4735,396,38.8,23.1251,78
86,642.71,1597.73,1413.96,21.61,553.42,47.58,520.91,2388.09,8142.73,8.489,393,38.82,23.3117,77
86,642.51,1594.56,1410.48,21.61,552.63,47.68,520.66,2388.12,8151.09,8.4527,393,38.62,23.2881,76
86,642.84,1597.18,1416.79,21.61,552.84,47.71,521.08,2388.1,8146.18,8.4791,395,38.79,23.3258,75
86,643.06,1596.08,1416.37,21.61,552.96,47.8,521.09,2388.08,8140.84,8.4432,395,38.74,23.1096,74
86,643.59,1594.62,1419.62,21.61,552.63,47.67,520.65,2388.16,8147.01,8.4587,395,38.78,23.2472,73
86,643.23,1594.77,1418.03,21.61,551.65,47.69,521.57,2388.16,8146.67,8.4753,393,38.79,23.2514,72
86,643.18,1592.01,1415.34,21.61,553.09,47.77,521.38,2388.14,8146.17,8.4762,393,38.54,23.3119,71
86,643.25,1596.17,1417.7,21.61,553.61,47.55,520.79,2388.13,8144.19,8.4721,395,38.76,23.1731,70
86,642.65,1597.58,1418.72,21.61,552.55,47.77,521.5,2388.11,8151.82,8.464,396,38.66,23.2609,69
86,642.8,1591.83,1414.58,21.61,553.12,47.81,520.84,2388.11,8147.31,8.4718,393,38.76,23.2048,68
86,642.71,1593.48,1420.59,21.61,552.5,47.83,520.73,2388.06,8148.13,8.46,393,38.53,23.1682,67
86,643.14,1599.12,1409.22,21.61,553.24,47.82,521.05,2388.1,8143.4,8.4833,394,38.71,23.1847,66
86,643.69,1594.6,1414.92,21.61,552.77,47.65,521.34,2388.18,8147.18,8.4752,393,38.74,23.1781,65
86,643.17,1584.98,1412.87,21.61,552.68,47.76,520.57,2388.1,8148.98,8.479,392,38.66,23.171,64
86,643.21,1593.14,1417.88,21.61,552.2,47.9,520.57,2388.15,8146.0,8.4947,395,38.62,23.2325,63
86,643.29,1592.99,1416.51,21.61,553.18,47.79,520.8,2388.16,8146.64,8.4623,395,38.81,23.1699,62
86,643.11,1598.84,1419.03,21.61,553.35,47.56,520.76,2388.14,8149.27,8.4794,393,38.62,23.1153,61
86,643.47,1589.17,1415.43,21.61,552.95,47.59,521.15,2388.16,8151.4,8.4714,394,38.67,23.1817,60
86,643.14,1595.67,1409.24,21.61,552.57,47.7,521.07,2388.13,8144.14,8.4764,394,38.84,23.2217,59
86,643.39,1596.03,1417.21,21.61,552.54,48.06,520.84,2388.13,8150.31,8.4669,395,38.58,23.3473,58
86,643.28,1591.48,1417.84,21.61,553.08,47.76,521.53,2388.17,8141.93,8.4588,394,38.75,23.117,57
86,642.95,1593.61,1413.81,21.61,552.48,47.85,520.64,2388.16,8143.66,8.491,394,38.42,23.2519,56
86,643.9,1594.97,1410.86,21.61,552.65,47.6,520.04,2388.12,8146.92,8.491,395,38.48,23.1962,55
86,642.43,1591.28,1413.61,21.61,552.57,47.64,520.48,2388.18,8142.5,8.4593,395,38.69,23.0888,54
86,643.28,1599.05,1418.79,21.61,553.51,47.72,520.68,2388.12,8144.54,8.4916,393,38.78,23.3133,53
86,642.63,1592.84,1415.77,21.61,552.29,47.86,520.71,2388.19,8146.49,8.4496,394,38.64,23.2138,52
86,643.02,1590.67,1422.58,21.61,552.09,47.87,520.73,2388.14,8147.68,8.4751,395,38.82,23.1902,51
86,642.58,1597.79,1412.81,21.61,552.17,47.8,520.88,2388.16,8146.84,8.461,395,38.55,23.2119,50
86,642.83,1597.14,1414.46,21.61,552.51,47.62,520.52,2388.12,8147.53,8.4614,394,38.52,23.1788,49
86,642.67,1592.23,1418.73,21.61,552.43,47.74,520.63,2388.17,8146.51,8.4885,396,38.7,23.1396,48
86,643.53,1593.29,1419.35,21.61,553.37,47.67,520.59,2388.15,8152.24,8.4775,395,38.65,23.3035,47
86,643.19,1595.26,1420.2,21.61,552.71,47.68,520.49,2388.08,8149.11,8.4699,395,38.69,23.3251,46
86,642.9,1590.3,1423.96,21.61,552.57,47.71,519.76,2388.15,8144.75,8.4914,395,38.79,23.1617,45
86,642.92,1598.45,1414.2,21.61,552.04,47.63,521.03,2388.13,8147.92,8.476,393,38.5,23.1661,44
86,642.78,1601.21,1421.7,21.61,552.04,47.77,520.28,2388.15,8141.02,8.4731,396,38.69,23.2233,43
86,643.16,1593.64,1422.84,21.61,551.7,47.83,520.62,2388.17,8147.44,8.4761,394,38.55,23.2421,42
86,643.82,1601.64,1420.16,21.61,552.35,47.97,520.63,2388.17,8142.75,8.4544,396,38.65,23.2031,41
86,643.41,1600.33,1422.31,21.61,551.78,47.92,520.09,2388.17,8145.24,8.4811,395,38.75,23.0651,40
86,643.06,1603.49,1415.36,21.61,552.94,47.93,520.18,2388.15,8150.03,8.523,393,38.68,23.1756,39
86,643.54,1599.81,1418.81,21.61,552.57,47.89,520.65,2388.18,8146.69,8.4755,396,38.72,23.1176,38
86,643.37,1594.91,1416.17,21.61,552.42,47.68,520.69,2388.23,8152.43,8.4971,395,38.57,23.1852,37
86,642.89,1591.71,1417.66,21.61,552.26,48.1,520.03,2388.11,8152.2,8.4936,396,38.52,23.1141,36
86,643.04,1597.74,1422.12,21.61,552.4,47.91,520.49,2388.2,8148.74,8.4936,394,38.73,23.1614,35
86,643.64,1596.3,1423.7,21.61,552.6,47.97,520.64,2388.18,8145.3,8.5288,395,38.8,23.2109,34
86,642.86,1595.58,1430.07,21.61,551.43,47.84,520.35,2388.2,8154.23,8.499,394,38.66,23.2515,33
86,643.38,1593.82,1425.29,21.61,551.98,47.92,520.12,2388.2,8149.87,8.4927,396,38.72,23.1081,32
86,643.41,1598.74,1422.69,21.61,552.47,48.0,520.23,2388.19,8150.71,8.4679,395,38.63,23.0771,31
86,643.65,1599.4,1418.77,21.61,551.47,48.11,520.63,2388.24,8145.37,8.4879,394,38.44,23.2283,30
86,642.95,1592.04,1426.69,21.61,551.78,47.92,520.64,2388.21,8148.19,8.531,395,38.6,23.0484,29
86,643.11,1602.16,1425.83,21.61,552.71,48.11,520.11,2388.27,8154.23,8.511,395,38.62,23.111,28
86,643.05,1593.66,1423.63,21.61,551.67,47.87,520.3,2388.21,8150.31,8.5326,395,38.78,23.1455,27
86,643.19,1600.03,1426.48,21.61,552.38,48.12,520.86,2388.22,8149.42,8.5191,396,38.63,23.1412,26
86,643.5,1592.47,1425.42,21.61,552.58,47.89,520.35,2388.2,8144.03,8.4767,395,38.55,23.1449,25
86,643.46,1599.47,1426.27,21.61,552.45,47.93,519.96,2388.24,8147.42,8.5071,395,38.57,23.1083,24
86,643.23,1603.44,1420.01,21.61,552.63,47.97,519.91,2388.19,8149.66,8.5189,397,38.57,23.1083,23
86,643.35,1597.27,1425.0,21.61,552.34,48.07,520.59,2388.2,8145.49,8.4506,396,38.48,23.1794,22
86,642.78,1599.85,1426.22,21.61,552.22,47.97,519.77,2388.17,8146.49,8.5113,397,38.55,23.043,21
86,643.34,1595.64,1424.3,21.61,552.44,48.06,520.15,2388.16,8150.32,8.5157,396,38.62,23.1034,20
86,643.69,1595.58,1434.24,21.61,551.89,48.03,520.16,2388.23,8151.18,8.4772,394,38.68,23.1161,19
86,643.69,1599.07,1422.68,21.61,551.93,47.91,520.29,2388.16,8148.59,8.5513,395,38.49,23.1917,18
86,643.51,1594.67,1432.76,21.61,551.73,48.12,519.89,2388.21,8145.95,8.4822,396,38.75,23.0505,17
86,643.35,1596.69,1425.12,21.61,552.05,48.2,520.47,2388.19,8149.26,8.536,396,38.39,23.1939,16
86,643.55,1603.81,1428.64,21.61,552.14,48.07,519.38,2388.24,8145.61,8.5344,395,38.51,23.0649,15
86,643.79,1599.01,1429.31,21.61,551.89,48.28,519.68,2388.23,8153.93,8.4997,396,38.63,23.02,14
86,642.69,1600.53,1418.99,21.61,551.34,47.99,520.11,2388.24,8155.68,8.4726,397,38.72,23.1122,13
86,643.53,1603.98,1424.4,21.61,550.71,48.17,519.5,2388.25,8146.28,8.4977,396,38.52,22.9519,12
86,643.22,1599.65,1426.99,21.61,552.14,48.18,519.98,2388.18,8145.98,8.4934,395,38.46,23.0526,11
86,644.04,1604.07,1427.86,21.61,551.53,48.12,519.34,2388.2,8145.82,8.5246,397,38.5,23.1791,10
86,643.33,1598.4,1426.76,21.61,551.72,48.1,520.0,2388.23,8154.01,8.5165,394,38.44,23.0689,9
86,643.87,1594.78,1430.28,21.61,551.66,47.83,520.36,2388.21,8145.36,8.5226,397,38.45,23.1465,8
86,643.5,1597.28,1427.6,21.61,551.66,48.13,520.03,2388.18,8154.1,8.5288,396,38.66,23.0933,7
86,643.49,1592.34,1431.44,21.61,550.7,47.96,520.35,2388.23,8154.84,8.527,396,38.53,23.0076,6
86,643.19,1601.97,1431.12,21.61,551.44,48.1,520.02,2388.16,8156.72,8.4782,395,38.67,23.0095,5
86,643.82,1599.22,1420.73,21.61,551.59,48.07,519.8,2388.22,8153.15,8.5043,396,38.47,23.0271,4
86,643.5,1600.49,1431.45,21.61,552.3,48.24,519.62,2388.23,8153.33,8.491,396,38.52,23.0738,3
86,643.41,1596.95,1425.38,21.61,552.38,48.15,519.51,2388.21,8150.99,8.5339,396,38.45,23.1261,2
86,643.03,1602.04,1431.26,21.61,551.68,48.26,519.13,2388.25,8157.08,8.522,396,38.49,23.0981,1
86,643.15,1600.16,1425.47,21.61,551.62,48.16,519.63,2388.22,8151.89,8.4919,398,38.51,22.9947,0
87,642.67,1595.33,1404.23,21.61,554.29,47.36,522.07,2388.01,8143.6,8.4386,396,38.87,23.3231,177
87,642.43,1587.74,1411.71,21.61,553.91,47.44,521.81,2388.03,8141.4,8.4433,393,38.94,23.3576,176
87,642.88,1584.1,1399.03,21.61,554.26,47.35,522.07,2388.03,8142.93,8.4248,393,38.96,23.2546,175
87,642.27,1587.9,1397.49,21.61,552.91,47.28,521.97,2388.05,8147.7,8.4458,392,38.88,23.3086,174
87,642.45,1585.48,1405.6,21.61,553.25,47.35,522.13,2388.06,8143.75,8.4194,392,38.99,23.3682,173
87,641.88,1587.93,1403.27,21.61,553.9,47.42,521.91,2388.05,8145.06,8.4277,391,39.02,23.3295,172
87,642.54,1592.86,1401.07,21.61,553.83,47.4,521.73,2388.09,8144.61,8.4074,391,38.92,23.293,171
87,642.41,1587.06,1400.02,21.61,553.98,47.44,521.54,2388.05,8145.54,8.4062,392,38.89,23.306,170
87,642.7,1589.73,1409.1,21.61,553.72,47.46,521.97,2388.05,8142.74,8.4297,393,38.91,23.3575,169
87,642.23,1590.91,1398.67,21.61,554.18,47.34,522.27,2388.04,8145.33,8.4331,393,38.85,23.3449,168
87,642.58,1578.85,1408.83,21.61,553.74,47.31,521.78,2388.08,8143.48,8.4558,393,39.05,23.3298,167
87,642.67,1585.02,1408.14,21.61,553.61,47.28,521.88,2388.04,8142.4,8.419,393,38.91,23.3313,166
87,642.19,1583.74,1407.08,21.61,553.71,47.46,521.44,2388.05,8150.99,8.454,393,38.84,23.4211,165
87,642.03,1589.96,1401.95,21.61,553.33,47.6,522.39,2388.08,8144.6,8.4175,393,39.15,23.4283,164
87,642.87,1584.61,1403.65,21.61,553.3,47.45,521.64,2388.05,8138.3,8.4566,393,38.84,23.3722,163
87,642.38,1585.86,1401.86,21.61,553.18,47.51,522.01,2388.08,8143.39,8.4581,393,38.72,23.2325,162
87,642.67,1589.58,1405.4,21.61,553.76,47.38,521.21,2388.05,8145.13,8.4364,393,38.86,23.2378,161
87,642.48,1587.68,1401.84,21.61,553.88,47.4,522.12,2388.0,8144.53,8.4154,394,38.84,23.3028,160
87,642.84,1584.5,1410.52,21.61,553.38,47.53,521.85,2388.06,8140.72,8.4424,393,38.81,23.2458,159
87,642.21,1588.65,1405.7,21.61,553.68,47.66,521.6,2388.03,8142.17,8.4972,393,38.78,23.2224,158
87,642.29,1587.97,1401.96,21.61,553.76,47.38,521.82,2388.08,8139.6,8.4061,392,38.87,23.1786,157
87,642.69,1587.59,1404.62,21.61,553.65,47.35,522.04,2388.05,8142.33,8.4338,393,38.88,23.321,156
87,642.32,1582.78,1402.34,21.61,554.27,47.45,521.83,2388.1,8143.54,8.4229,392,38.75,23.4017,155
87,642.84,1591.34,1399.98,21.61,553.61,47.4,521.67,2388.05,8147.62,8.403,391,38.8,23.2221,154
87,642.3,1597.52,1407.85,21.61,553.15,47.43,521.89,2388.03,8144.07,8.4432,393,38.85,23.3172,153
87,642.56,1590.26,1402.59,21.61,554.39,47.45,522.16,2388.06,8145.56,8.4146,392,38.93,23.3202,152
87,643.07,1584.95,1404.56,21.61,554.16,47.43,521.37,2388.01,8142.77,8.3933,392,38.87,23.3299,151
87,642.62,1580.48,1408.3,21.61,553.93,47.3,521.57,2388.0,8146.4,8.3952,392,39.0,23.3274,150
87,642.26,1590.9,1403.12,21.61,553.76,47.53,521.87,2388.01,8147.11,8.4068,394,38.94,23.2309,149
87,642.77,1585.57,1400.58,21.61,553.48,47.56,521.94,2388.12,8144.51,8.4347,393,38.87,23.3907,148
87,642.3,1593.2,1410.46,21.61,553.36,47.49,521.53,2388.06,8144.21,8.4248,394,38.74,23.314,147
87,642.94,1581.73,1406.63,21.61,555.2,47.45,521.74,2388.09,8141.46,8.4034,392,38.97,23.3631,146
87,642.77,1578.5,1400.67,21.61,553.66,47.45,522.05,2388.07,8137.51,8.4136,391,38.99,23.3336,145
87,642.47,1581.05,1412.11,21.61,553.9,47.53,522.07,2388.09,8140.81,8.4092,392,38.82,23.3277,144
87,642.31,1583.66,1407.37,21.61,553.23,47.35,522.23,2388.11,8146.2,8.4379,392,38.91,23.3968,143
87,642.56,1593.87,1402.09,21.61,553.71,47.47,522.18,2388.07,8146.4,8.4318,391,38.92,23.3351,142
87,642.5,1588.61,1410.85,21.61,553.93,47.36,521.62,2388.07,8144.39,8.4319,392,39.02,23.3611,141
87,642.63,1595.81,1399.22,21.61,553.92,47.45,522.24,2388.05,8143.68,8.4481,394,38.9,23.3222,140
87,642.55,1593.07,1405.47,21.61,552.9,47.71,522.15,2388.08,8140.38,8.4172,391,38.96,23.2849,139
87,642.55,1585.56,1413.06,21.61,554.13,47.44,521.49,2388.08,8147.85,8.4166,393,38.93,23.4115,138
87,642.67,1580.34,1404.35,21.61,553.73,47.43,522.26,2388.09,8140.31,8.4239,393,38.85,23.3066,137
87,642.65,1590.73,1403.48,21.61,553.0,47.47,521.44,2388.08,8139.81,8.3738,392,38.92,23.2766,136
87,642.52,1589.2,1411.32,21.61,552.56,47.48,521.67,2388.08,8141.44,8.4291,393,38.86,23.29,135
87,642.51,1587.58,1402.66,21.61,554.29,47.59,521.74,2388.04,8142.62,8.4242,395,38.82,23.3118,134
